0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205
0.124420215,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.345252816,0.36915195,0.231529526,1,0.937268811,0.148814507,0.031283535,0.38892658,0.267839898,0.328949714,0.346853143,0.216985346,0.160927851,0.432480864,0.346853143,0.216985346,0.160927851,0.76599233,0.358193418,0.38892658,0.267839898,0.490737101,0.13962356,0.221795971,0.459313048,0.361567654,0.480718408,0.38892658,0.267839898,1,0.346853143,0.216985346,0.160927851,0.130567911,0.346853143,0.216985346,0.160927851,1,0.372408908,0.38892658,0.267839898,0.215698497,0.111823662,0.380134794,0.407626011,0.557580075,0.136022451,0.365622858,0.38892658,0.267839898,0.33519197,0.346853143,0.216985346,0.160927851,1,0.346853143,0.216985346,0.160927851,0.299625167,0.292930354,0.38892658,0.267839898,1,0.095551905,0.08569718,0.163139826,0.680078232,0.510679633,0.38892658,0.267839898,0.329628631,0.346853143,0.216985346,0.160927851,0.311808352,0.346853143,0.216985346,0.160927851,1,0.352416817,0.38892658,0.267839898,0.218999914,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225
0.124420215,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.457613024,0.765358976,0.271851644,0.58268725,0.315325007,0.554623873,0.502373402,0.38892658,0.267839898,0.352412896,0.346853143,0.216985346,0.160927851,0.229860708,0.346853143,0.216985346,0.160927851,0.235096334,0.214566483,0.38892658,0.267839898,0.215173681,0.399529203,0.404309149,1,0.658318881,0.26951421,0.38892658,0.267839898,0.512696375,0.346853143,0.216985346,0.160927851,0.612668994,0.346853143,0.216985346,0.160927851,0.217762043,0.440257414,0.38892658,0.267839898,0.261788293,0.210603384,0.169475127,1,0.772111492,0.242088686,0.291299831,0.38892658,0.267839898,0.417284364,0.346853143,0.216985346,0.160927851,0.254504738,0.346853143,0.216985346,0.160927851,0.2232899,0.457786189,0.38892658,0.267839898,0.247630046,0.453618992,0.293784105,0.276617793,0.082683862,0.414228534,0.38892658,0.267839898,0.169961149,0.346853143,0.216985346,0.160927851,0.324895182,0.346853143,0.216985346,0.160927851,0.2352938,0.16354225,0.38892658,0.267839898,0.218999914,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225
0.124420215,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.290073767,1,0.238336725,1,0.588403703,0.240455343,0.392973636,0.38892658,0.267839898,0.107481123,0.346853143,0.216985346,0.160927851,0.305042777,0.346853143,0.216985346,0.160927851,0.441664437,0.168695947,0.38892658,0.267839898,0.457429263,0.072753407,1,0.328208152,1,0.388080008,0.38892658,0.267839898,0.068425746,0.346853143,0.216985346,0.160927851,0.583845288,0.346853143,0.216985346,0.160927851,0.465349342,0.306463374,0.38892658,0.267839898,0.345318976,0.18600335,0.32580929,0.529708394,1,0.531320388,0.371638796,0.38892658,0.267839898,0.515259543,0.346853143,0.216985346,0.160927851,0.167972464,0.346853143,0.216985346,0.160927851,0.190450876,0.051647515,0.38892658,0.267839898,0.517503937,0.543278122,0.676920257,0.908226545,1,0.459784419,0.38892658,0.267839898,0.397923499,0.346853143,0.216985346,0.160927851,0.496037633,0.346853143,0.216985346,0.160927851,0.339993932,0.160389386,0.38892658,0.267839898,0.218999914,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225
0.124420215,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.40941952,0.181617261,0.290516562,0.128310828,0.615184816,0.610457807,0.175319382,0.38892658,0.267839898,0.716149504,0.346853143,0.216985346,0.160927851,0.174798419,0.346853143,0.216985346,0.160927851,0.174632126,0.376188205,0.38892658,0.267839898,0.3780767,0.323265496,0.471982733,0.631628426,0.15785932,0.247452066,0.38892658,0.267839898,0.103249983,0.346853143,0.216985346,0.160927851,0.169641497,0.346853143,0.216985346,0.160927851,0.04558711,0.41576907,0.38892658,0.267839898,0.265320077,0.461546814,0.105826448,0.310020163,0.128320588,1,0.118190275,0.38892658,0.267839898,0.296809887,0.346853143,0.216985346,0.160927851,0.763939164,0.346853143,0.216985346,0.160927851,0.311996918,0.198547287,0.38892658,0.267839898,0.478594559,0.568507577,0.110994699,0.751930871,1,0.528195771,0.38892658,0.267839898,0.100459231,0.346853143,0.216985346,0.160927851,0.584715127,0.346853143,0.216985346,0.160927851,1,0.1866983,0.38892658,0.267839898,0.218999914,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225
0.124420215,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.239595652,1,1,1,0.708961991,0.414883731,0.256745147,0.38892658,0.267839898,0.598602923,0.346853143,0.216985346,0.160927851,0.318924422,0.346853143,0.216985346,0.160927851,0.419315756,0.343971323,0.38892658,0.267839898,0.243644219,0.102056014,0.330846807,0.320737708,0.170497355,0.410501119,0.38892658,0.267839898,0.391518133,0.346853143,0.216985346,0.160927851,0.502201552,0.346853143,0.216985346,0.160927851,0.260730177,0.389074515,0.38892658,0.267839898,0.324957571,0.214307624,0.629598161,1,0.537619253,0.117906167,0.349804949,0.38892658,0.267839898,0.266479376,0.346853143,0.216985346,0.160927851,0.161074622,0.346853143,0.216985346,0.160927851,0.348558089,0.336202606,0.38892658,0.267839898,1,0.048529694,0.313725644,0.399513643,0.322704304,0.351490451,0.38892658,0.267839898,0.720417004,0.346853143,0.216985346,0.160927851,0.188418334,0.346853143,0.216985346,0.160927851,0.198787114,0.279900762,0.38892658,0.267839898,0.218999914,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225
0.124420215,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.137995015,0.127801663,0.521800156,1,0.799957714,0.409475523,0.432059949,0.38892658,0.267839898,0.171478982,0.346853143,0.216985346,0.160927851,0.427480774,0.346853143,0.216985346,0.160927851,0.444309549,0.154279364,0.38892658,0.267839898,0.398647112,0.362679622,0.023173847,0.397941588,0.273103653,0.119133573,0.38892658,0.267839898,0.31331765,0.346853143,0.216985346,0.160927851,0.543068801,0.346853143,0.216985346,0.160927851,0.521750904,0.03869851,0.38892658,0.267839898,0.554148287,0.438911787,0.149506203,0.509363044,0.276348973,0.212415961,0.192197372,0.38892658,0.267839898,0.181152322,0.346853143,0.216985346,0.160927851,0.458719997,0.346853143,0.216985346,0.160927851,0.094073026,0.289051872,0.38892658,0.267839898,0.566120261,0.7954755,0.517179685,0.553153021,0.360971049,0.161736817,0.38892658,0.267839898,0.888386604,0.346853143,0.216985346,0.160927851,0.366163278,0.346853143,0.216985346,0.160927851,0.551552954,0.283257703,0.38892658,0.267839898,0.218999914,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225
0.124420215,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.553225212,0.468820238,0.717905411,0.045841105,0.452752295,0.197915825,0.206622748,0.38892658,0.267839898,0.271851484,0.346853143,0.216985346,0.160927851,0.275230949,0.346853143,0.216985346,0.160927851,0.511393848,0.172606157,0.38892658,0.267839898,0.383771237,0.315807591,0.408690306,0.499038399,0.201141979,0.240065147,0.38892658,0.267839898,0.087161813,0.346853143,0.216985346,0.160927851,0.220976053,0.346853143,0.216985346,0.160927851,0.208980408,0.15579211,0.38892658,0.267839898,0.260047922,0.455526729,0.063980013,0.422253439,1,0.84431414,0.329447106,0.38892658,0.267839898,0.155529164,0.346853143,0.216985346,0.160927851,0.173481388,0.346853143,0.216985346,0.160927851,0.339241628,0.484945991,0.38892658,0.267839898,0.615458768,0.262479001,0.346447085,1,0.412764398,0.221872327,0.38892658,0.267839898,0.682646217,0.346853143,0.216985346,0.160927851,0.564113685,0.346853143,0.216985346,0.160927851,0.531762698,0.172055542,0.38892658,0.267839898,0.218999914,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225
0.124420215,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.792000562,0.279213977,0.356651364,0.36575206,0.157545107,0.0549061,0.26751025,0.38892658,0.267839898,0.300504752,0.346853143,0.216985346,0.160927851,0.272166296,0.346853143,0.216985346,0.160927851,0.210556252,0.226957505,0.38892658,0.267839898,0.500572572,0.502074209,0.410075046,0.606427802,0.441365457,0.279296458,0.38892658,0.267839898,0.713232276,0.346853143,0.216985346,0.160927851,0.345173372,0.346853143,0.216985346,0.160927851,0.174790226,0.349606539,0.38892658,0.267839898,1,1,0.214254862,0.581828831,0.865571013,0.449026247,0.136268077,0.38892658,0.267839898,0.339423113,0.346853143,0.216985346,0.160927851,0.47460663,0.346853143,0.216985346,0.160927851,0.447208306,0.227639588,0.38892658,0.267839898,0.558527855,0.425136926,0.465935833,0.353343779,0.750744731,0.353079537,0.38892658,0.267839898,0.259184972,0.346853143,0.216985346,0.160927851,0.343949772,0.346853143,0.216985346,0.160927851,0.700865623,0.242460698,0.38892658,0.267839898,0.218999914,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225
0.124420215,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.414041468,0.4700401,0.040881491,0.837839269,0.294912798,1,0.09258491,0.38892658,0.267839898,0.163334775,0.346853143,0.216985346,0.160927851,0.554704294,0.346853143,0.216985346,0.160927851,0.536346288,0.069806781,0.38892658,0.267839898,0.67302969,0.070459833,0.206116591,0.44980989,0.159953628,0.281118805,0.38892658,0.267839898,0.360644703,0.346853143,0.216985346,0.160927851,0.321360766,0.346853143,0.216985346,0.160927851,0.346185708,0.155139907,0.38892658,0.267839898,0.23995973,0.796162346,0.53975476,0.206899618,0.230066544,0.257624522,0.330779788,0.38892658,0.267839898,0.388428206,0.346853143,0.216985346,0.160927851,0.488800464,0.346853143,0.216985346,0.160927851,0.312570623,0.170306295,0.38892658,0.267839898,0.309908984,0.503196226,0.452760338,0.439185105,0.110032576,0.236482288,0.38892658,0.267839898,0.612305312,0.346853143,0.216985346,0.160927851,0.098451219,0.346853143,0.216985346,0.160927851,0.640007296,0.411812819,0.38892658,0.267839898,0.218999914,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225
0.124420215,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.124420215,0.124420215,0.124420215,0.124420215,0.123523662,0.120946224,0.116987844,0.112047749,0.122113268,0.115894623,0.107356956,0.098059798,0.122113268,0.115894623,0.107356956,0.098059798,0.123523662,0.120946224,0.116987844,0.112047749,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.519578905,0.611163561,0.135898164,0.601718278,0.331872834,0.268185339,0.213422609,0.38892658,0.267839898,0.251165577,0.346853143,0.216985346,0.160927851,0.223384119,0.346853143,0.216985346,0.160927851,0.220894723,0.391216863,0.38892658,0.267839898,0.668526118,0.614025603,0.069104359,0.414800133,0.196944686,0.354100315,0.38892658,0.267839898,0.409551284,0.346853143,0.216985346,0.160927851,0.258594564,0.346853143,0.216985346,0.160927851,0.513557546,0.599607118,0.38892658,0.267839898,1,0.492932711,0.572316127,0.184539411,0.840811605,0.865387413,0.502642264,0.38892658,0.267839898,0.369276056,0.346853143,0.216985346,0.160927851,0.196685735,0.346853143,0.216985346,0.160927851,0.360333073,0.287276623,0.38892658,0.267839898,1,0.558340562,0.38068835,0.61978878,0.739075776,1,0.38892658,0.267839898,0.357905381,0.346853143,0.216985346,0.160927851,0.425367343,0.346853143,0.216985346,0.160927851,0.512180795,0.103318887,0.38892658,0.267839898,0.218999914,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225,0.218999914,0.218999914,0.218999914,0.218999914,0.214148157,0.201356762,0.184395999,0.16659225,0.206951219,0.180174394,0.152197855,0.128633618,0.206951219,0.180174394,0.152197855,0.128633618,0.214148157,0.201356762,0.184395999,0.16659225
